"","gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj","exp"
"4830","ENSG00000294791",40.8260907691287,-2.0124506799244,0.390270733046363,5.52026474661623e-08,2.2431932956902e-07,"Downregulated"
"4831","ADAM15",1146.69803628467,1.22258493669666,0.231128055054191,5.53770851095396e-08,2.24981587548113e-07,"Upregulated"
"4832","KCNB2",11.5527830471758,7.71441482284046,2.68659432686531,5.54133705705943e-08,2.25050517452045e-07,"Upregulated"
"4833","GGPS1",1027.4235267754,-1.04770752214065,0.196896567490856,5.54169842994719e-08,2.25050517452045e-07,"Downregulated"
"4834","ENSG00000261392",20.589869591136,-3.76053293438771,0.73609797965245,5.56545439606721e-08,2.25968501099733e-07,"Downregulated"
"4835","TTC14",114.211594801439,-1.34558671764533,0.255938009585621,5.60115077518064e-08,2.27370809233651e-07,"Downregulated"
"4836","FBXO31",230.691922983741,1.11411108616844,0.20986552609823,5.61161142602673e-08,2.27748340485167e-07,"Upregulated"
"4837","SLFN11",11.4401108851204,7.69227510559465,2.68191280908272,5.61528937254111e-08,2.27803399162597e-07,"Upregulated"
"4838","DNAJC3",698.690537070522,-0.834442969215016,0.155708835899473,5.61493237981076e-08,2.27803399162597e-07,"Downregulated"
"4839","UNC5C",19.2519548461998,5.72734568709824,1.0571049464858,5.64030968053977e-08,2.28771147137744e-07,"Upregulated"
"4840","CIC",137.372063689649,1.50116028313593,0.287086058400347,5.65286820834455e-08,2.29233149432187e-07,"Upregulated"
"4841","RPL29P4",4017.267295182,0.799371574003379,0.148919283873289,5.67536936715582e-08,2.30098067690905e-07,"Upregulated"
"4842","MET",1447.06152474859,0.806024559999197,0.150277869603227,5.71702362666919e-08,2.31738997770831e-07,"Upregulated"
"4843","YBX3",1904.59949064995,0.964072826665084,0.180659244887982,5.72915389655723e-08,2.32182745256512e-07,"Upregulated"
"4844","ENSG00000309757",50.1454809994048,1.76010344323495,0.339863028527403,5.7450905999329e-08,2.32780539233862e-07,"Upregulated"
"4845","GVQW3",167.505176513493,1.11183962370509,0.20952369714939,5.78560346211751e-08,2.34373661818329e-07,"Upregulated"
"4846","ENSG00000308673",11.3220520590824,7.68258390202868,2.68067957537311,5.79308315042785e-08,2.34628235644753e-07,"Upregulated"
"4847","LNCATV",83.7899488906212,1.41839446924959,0.27048580886376,5.83805410552176e-08,2.36400841611462e-07,"Upregulated"
"4848","RBX1P2",34.9110236316883,-2.56097062212549,0.506047071351732,5.84427422607763e-08,2.36603899000053e-07,"Downregulated"
"4849","LAMB2",531.57549325766,-1.20298388804076,0.227958549639501,5.8554662719918e-08,2.3700811821073e-07,"Downregulated"
"4850","FOXN3-AS1",92.5301422832061,1.62916699691854,0.313593750655942,5.85818671229163e-08,2.37069341447727e-07,"Upregulated"
"4851","ENSG00000291003",65.8037259630201,-1.64648306017353,0.316435183674654,5.88573489736623e-08,2.38135062524443e-07,"Downregulated"
"4852","C6orf62",1372.01993571344,-1.15009404792257,0.217487751953439,5.91410872649058e-08,2.39233742734606e-07,"Downregulated"
"4853","ACAA2",1531.8944337481,-0.875443879711856,0.163873068016199,5.91788504109785e-08,2.39337172267932e-07,"Downregulated"
"4854","HTD2",230.569470566455,-1.3227002436713,0.251617500200295,5.91963218365368e-08,2.39358510236034e-07,"Downregulated"
"4855","MKRN3",25.0828314584227,-5.58947954192731,1.03480933109042,5.94683494984357e-08,2.40408917735489e-07,"Downregulated"
"4856","PRDX1",23460.5890196477,0.687096471969472,0.128198716297975,5.95145913538201e-08,2.40546310646917e-07,"Upregulated"
"4857","CA13",36.4336521938068,-2.37669081445042,0.465693672856094,5.95332940515409e-08,2.40572362023799e-07,"Downregulated"
"4858","DNAH17-AS1",27.1589980405428,2.86749404018317,0.569556758354262,5.96746749112755e-08,2.41094039621985e-07,"Upregulated"
"4859","CNNM4",107.987306245984,1.32016097066698,0.251130002607112,5.97177690880693e-08,2.4121849226004e-07,"Upregulated"
"4860","MAP3K2-DT",415.437097708935,0.859503567544112,0.160780610883342,5.9836307667088e-08,2.41647574193814e-07,"Upregulated"
"4861","DUSP6",881.058975773885,0.960265989033,0.180221445931635,5.99316062725398e-08,2.41982644787315e-07,"Upregulated"
"4862","BST1",26.6064200195031,-2.63094661227816,0.517453408919963,6.0024552996513e-08,2.42308083435327e-07,"Downregulated"
"4863","RSPH3",362.800260863786,-1.04712044493149,0.197229443084639,6.05045592967885e-08,2.44195555278237e-07,"Downregulated"
"4864","TTC9C",1131.54817701224,0.885778389775454,0.165884253199815,6.05491149281029e-08,2.44325139534103e-07,"Upregulated"
"4865","ANP32E",2179.69513112729,-0.917327913847136,0.172130859726869,6.0666971786214e-08,2.44750391623437e-07,"Downregulated"
"4866","ENSG00000290326",13.9834662757926,-7.51129872457129,2.69566658483517,6.11673283841699e-08,2.46718280763687e-07,"Downregulated"
"4867","LINC02443",11.1394472180409,7.6550956200158,2.67605569172916,6.11851111334941e-08,2.46739300640454e-07,"Upregulated"
"4868","MSI1",19.8019505180405,5.74683188373136,1.07206472929665,6.17032210126741e-08,2.48777551112522e-07,"Upregulated"
"4869","WSB1",625.002000184118,-0.83946243766597,0.157142948687221,6.19047726099772e-08,2.49538913948659e-07,"Downregulated"
"4870","ZNF557",220.446062981203,-1.01704984947318,0.191504883816313,6.19481245561141e-08,2.49662390279846e-07,"Downregulated"
"4871","DST-AS1",41.6078128057061,2.18934921577851,0.428958707149565,6.21684007620098e-08,2.50494200694828e-07,"Upregulated"
"4872","EPG5",255.243140279072,-0.9668152670724,0.181792239969011,6.21800451309523e-08,2.50494200694828e-07,"Downregulated"
"4873","ULBP3",419.846244308118,-1.24808897393608,0.237183089347375,6.22233164343928e-08,2.50617080167828e-07,"Downregulated"
"4874","ENSG00000304189",22.4843418137983,2.92789932993693,0.579738803730622,6.23016032476588e-08,2.50880912380345e-07,"Upregulated"
"4875","P4HA2",663.126691953464,-0.825951765194351,0.154692590387147,6.24727924198178e-08,2.51518666015131e-07,"Downregulated"
"4876","NHP2",12344.0210252327,0.836766573452226,0.156960152408382,6.27377052137402e-08,2.52533416782215e-07,"Upregulated"
"4877","RAB5A",479.491556600404,-0.980247379145971,0.185030659443473,6.30974635900753e-08,2.53929447997213e-07,"Downregulated"
"4878","ENSG00000287923",18.0272668734766,6.42684032266926,1.34926645006389,6.3308365591074e-08,2.54725972008202e-07,"Upregulated"
"4879","LINC02768",35.4472802683509,-2.64725857831211,0.522336384670125,6.3324700168224e-08,2.54732668334796e-07,"Downregulated"
"4880","ZNF669",281.887074985807,-1.07521147847231,0.203052841550644,6.33359872356349e-08,2.54732668334796e-07,"Downregulated"
"4881","PAXX",2304.34417198236,1.00211411220112,0.188693392476166,6.34338494485837e-08,2.55073993674934e-07,"Upregulated"
"4882","RETREG1",24.4012282880984,-5.56560282707964,1.02773449809406,6.37883777658285e-08,2.56447048424809e-07,"Downregulated"
"4883","FRG1FP",17.7776808513795,6.40526622294219,1.34628193979933,6.40413944723424e-08,2.57411519416069e-07,"Upregulated"
"4884","LINC03059",11.4686038738332,7.69920586256629,2.68886821731187,6.49580322944514e-08,2.61042444685339e-07,"Upregulated"
"4885","IL1R1",93.2013390580878,-1.4427886653004,0.276274020574363,6.51412437134359e-08,2.61725115734618e-07,"Downregulated"
"4886","ENSG00000309483",6473.66700036544,0.889734443357712,0.167110292125273,6.5930018296521e-08,2.64840046890261e-07,"Upregulated"
"4887","ENSG00000267422",23.473505516523,-2.95758729838673,0.585237020822645,6.61381164117949e-08,2.65567268988195e-07,"Downregulated"
"4888","OSBPL3",235.5077432611,-1.04107267443667,0.196831951818042,6.61285895818821e-08,2.65567268988195e-07,"Downregulated"
"4889","DYNC2I1",759.98182050923,-1.0686126510125,0.202160036883535,6.62272560658283e-08,2.65870802782575e-07,"Downregulated"
"4890","INTS5",374.30445351369,1.31585876969176,0.251280952657281,6.63982160104834e-08,2.66502614649848e-07,"Upregulated"
"4891","SPATA6",64.4984936689174,1.50235254178355,0.28880730590571,6.64192698410149e-08,2.66532612792803e-07,"Upregulated"
"4892","KARS1",3888.11894791178,0.669391886173271,0.124960377701155,6.6650407811146e-08,2.67405468951219e-07,"Upregulated"
"4893","ENSG00000260361",22.0160815893717,-3.49542845225896,0.687412269564428,6.6778106748142e-08,2.67863049488204e-07,"Downregulated"
"4894","MEIS3",22.090168091083,-4.84092605128908,0.929661029974772,6.71409879741562e-08,2.69263623001382e-07,"Downregulated"
"4895","ENSG00000285018",42.63394415804,2.14961628745882,0.422500776629673,6.73677278919105e-08,2.70117751855879e-07,"Upregulated"
"4896","SQSTM1",40257.2944344165,0.7983266133186,0.148060505513449,6.7400401759278e-08,2.70193563180014e-07,"Upregulated"
"4897","ZNF784",112.194552096048,1.73806115029056,0.33757392014177,6.74242032389879e-08,2.70233783330941e-07,"Upregulated"
"4898","LYPLAL1-DT",25.610999001582,-2.66756650271079,0.526722057076361,6.76224194652765e-08,2.70972892373414e-07,"Downregulated"
"4899","ENSG00000249806",16.4293625027033,4.92088135288672,0.945760695057053,6.77314102202874e-08,2.71354233189137e-07,"Upregulated"
"4900","ZMIZ2",1053.91636230122,1.26988833948003,0.242230889961757,6.79880017228562e-08,2.7232663465602e-07,"Upregulated"
"4901","METTL13",468.400777621874,0.844593617631565,0.158648715598946,6.81890235078086e-08,2.73076099650635e-07,"Upregulated"
"4902","HOXA5",27.1439502001725,2.67289858568492,0.531623836196226,6.89498458324908e-08,2.7606663079443e-07,"Upregulated"
"4903","WBP1P1",71.3043794293785,1.80551966036517,0.351808814553619,6.90019518550071e-08,2.76218908639246e-07,"Upregulated"
"4904","CCR10",47.3460563307396,1.8436554001449,0.3594005612904,6.93713761108737e-08,2.77641109079959e-07,"Upregulated"
"4905","MIR23AHG",210.444778811639,-1.04318861963254,0.197494683456732,6.97625021923075e-08,2.79149567895702e-07,"Downregulated"
"4906","ENSG00000280614",422.449762173679,2.92194790146221,0.587691836490429,7.00647923162092e-08,2.80244890725543e-07,"Upregulated"
"4907","INSR",208.875608513921,-1.02310357972561,0.193524821666898,7.00576369042764e-08,2.80244890725543e-07,"Downregulated"
"4908","MICAL2",360.346251637036,-0.860188796465197,0.16190151544193,7.04425539355467e-08,2.8169845274918e-07,"Downregulated"
"4909","MTCP1",67.6090501146742,-1.74614059146861,0.338970627100617,7.06715760029397e-08,2.82556737056366e-07,"Downregulated"
"4910","STRIP1",126.177928732608,1.31124710319858,0.250948995260314,7.08129987320801e-08,2.83006867463762e-07,"Upregulated"
"4911","MED9",372.86404431754,1.01404536862913,0.191837662344388,7.0806740480265e-08,2.83006867463762e-07,"Upregulated"
"4912","MRPL51",9063.96016881663,0.648353787551514,0.121743522411469,7.09588873630129e-08,2.83532182873341e-07,"Upregulated"
"4913","DNAJC24",222.769350959979,-1.14467364564395,0.217729798636645,7.1086452617401e-08,2.83984084168885e-07,"Downregulated"
"4914","ENSG00000285579",22.8948940399928,-6.27016031388475,1.32304863451371,7.16071543408288e-08,2.86006027319383e-07,"Downregulated"
"4915","ENSG00000232053",13.646703484409,-7.46872736871364,2.69095715834955,7.17819986518409e-08,2.86646040191186e-07,"Downregulated"
"4916","ENSG00000277067",49.8352165600138,-1.76530700850743,0.343427661551998,7.18040814078659e-08,2.86675896214846e-07,"Downregulated"
"4917","SLAIN1",19.4022362832165,5.71765089110682,1.07255892994337,7.18754145352033e-08,2.86902330909586e-07,"Upregulated"
"4918","VHL",824.602728052101,-1.12607703005464,0.214288185569793,7.3114933211605e-08,2.91731407632481e-07,"Downregulated"
"4919","DNMT1",4484.18033280092,0.739575737303518,0.138812981221851,7.31048012640455e-08,2.91731407632481e-07,"Upregulated"
"4920","SPTLC2",599.674298547495,-0.830097795118194,0.156291267157522,7.3225022999339e-08,2.9211128585529e-07,"Downregulated"
"4921","AGA-DT",28.476692394042,-2.66329157255759,0.527889481910875,7.33044174217508e-08,2.92368583770921e-07,"Downregulated"
"4922","ASAH2B",151.39624106058,-1.32621835928352,0.254292028411802,7.33882477248196e-08,2.92643465683672e-07,"Downregulated"
"4923","KLF12",13.6344771393582,-7.4666458566767,2.69137551895143,7.35917675533683e-08,2.93395413725363e-07,"Downregulated"
"4924","SEC14L2",659.074669673198,-0.852447366321076,0.160710641382854,7.38188434395646e-08,2.9424095048504e-07,"Downregulated"
"4925","CRYL1",432.325905843945,0.83637349458065,0.157485480790877,7.40486274397171e-08,2.95096936194787e-07,"Upregulated"
"4926","MCM5",867.797076952571,0.927703606659038,0.175267247219093,7.45809848759897e-08,2.9715813848174e-07,"Upregulated"
"4927","HYAL1",51.9841433498367,-1.79361296929302,0.350412839552229,7.57659949160474e-08,3.01818384862444e-07,"Downregulated"
"4928","SCGB2A1",16.2212083957588,4.90937657110523,0.945705250894086,7.5885492213825e-08,3.02233067305346e-07,"Upregulated"
"4929","TNFAIP8L1",309.460919800983,1.37470291101316,0.264354337819909,7.64277960637663e-08,3.04331173329994e-07,"Upregulated"
"4930","KCNQ2",13.8410641198529,-7.48929741932389,2.6985486496307,7.68450724045518e-08,3.05930676690494e-07,"Downregulated"
"4931","ZFP90",331.119950726238,-1.01944006235902,0.193566617168629,7.72745817471844e-08,3.07578222663149e-07,"Downregulated"
"4932","CD2AP",391.622198094138,0.865234225185781,0.163290657882299,7.74563345612866e-08,3.08239148101049e-07,"Upregulated"
"4933","RPL31",114267.682821326,0.914082566595444,0.172814586113147,7.80644724742844e-08,3.10596270272204e-07,"Upregulated"
"4934","MAST3",183.461692653559,1.16065263012425,0.22152385794766,7.82382370338135e-08,3.11224539574921e-07,"Upregulated"
"4935","STPG4",23.2820328388043,-6.29069953942128,1.33279337400986,7.82584799896797e-08,3.11241983132207e-07,"Downregulated"
"4936","CAPZA2",1875.58834948785,-0.941712445135697,0.178416500893748,7.86241359974834e-08,3.12632884364386e-07,"Downregulated"
"4937","ENSG00000258181",109.623835954762,2.13113132355362,0.422046142772671,7.91144632156458e-08,3.14518851434774e-07,"Upregulated"
"4938","ESD",1388.74752228468,0.920078023959669,0.174078656419334,7.91934438125435e-08,3.14769080945482e-07,"Upregulated"
"4939","DLG5",306.399103153016,-0.938636986606753,0.177807683832393,7.93896129776741e-08,3.15484902594211e-07,"Downregulated"
"4940","LINC01460",83.9886086330805,-1.39227360320339,0.268400831797786,8.02270887523369e-08,3.18748394927554e-07,"Downregulated"
"4941","DVL1",332.930264011388,1.64069722740629,0.319501781672112,8.02859664114739e-08,3.1891776214491e-07,"Upregulated"
"4942","RPL12P16",62.1139875731663,1.82407421188771,0.357177443352837,8.07304532524121e-08,3.20618495747692e-07,"Upregulated"
"4943","H1-10-AS1",90.1608940789288,1.5059497255552,0.291849169785713,8.12537896479859e-08,3.22576634426056e-07,"Upregulated"
"4944","COX6A1",35636.0664970532,0.782200794564163,0.147316241230082,8.12563754319265e-08,3.22576634426056e-07,"Upregulated"
"4945","KIF23",398.421009186345,-0.867184131712475,0.164050981790811,8.15314181607324e-08,3.23603062536035e-07,"Downregulated"
"4946","TMEM250",796.794487772451,1.68521817367875,0.328902565975376,8.16066986934795e-08,3.23836367823882e-07,"Upregulated"
"4947","SLC52A3",119.4221845572,-1.24645562098438,0.239153549715996,8.18512832189761e-08,3.24741284766292e-07,"Downregulated"
"4948","NME3",2554.74169514438,0.798805820381661,0.150757429571539,8.21123731911872e-08,3.25711307320823e-07,"Upregulated"
"4949","AKT1S1",876.252088822364,0.969927554971161,0.184132109187723,8.21768785250609e-08,3.25901312348226e-07,"Upregulated"
"4950","CASC16",17.7594202818175,6.38728854306574,1.35626863212683,8.24563601301127e-08,3.2694363237853e-07,"Upregulated"
"4951","LDAF1",1784.80337392834,-0.889174905569289,0.168483798896799,8.31511067026154e-08,3.29631745354925e-07,"Downregulated"
"4952","ENSG00000253530",46.5320206332519,1.98030857967489,0.390130652466949,8.43003786401465e-08,3.34120260817883e-07,"Upregulated"
"4953","CKMT1A",322.991043064889,-1.001139424496,0.190679378736711,8.46178798778451e-08,3.35310948589232e-07,"Downregulated"
"4954","ZNF551",225.531937356303,-1.02173126993546,0.194592912495066,8.49993862521241e-08,3.36754734350109e-07,"Downregulated"
"4955","ENSG00000256663",61.3652220423354,-2.25704627631642,0.448692905539107,8.5354658032725e-08,3.38094020829121e-07,"Downregulated"
"4956","CDC34",396.35632350356,1.48031329914578,0.287159107944004,8.5712293815241e-08,3.3944212887646e-07,"Upregulated"
"4957","MISFA",294.015586751065,-1.0791631403668,0.206058453609377,8.6060835427934e-08,3.40753685080505e-07,"Downregulated"
"4958","BCAS1",17.4844065421664,3.6305026046896,0.728788916042505,8.65457562984192e-08,3.42604590332609e-07,"Upregulated"
"4959","APOO",964.79730635765,-0.939858831887648,0.178065440812571,8.66429274166914e-08,3.42920092036177e-07,"Downregulated"
"4960","LINC03009",48.4601086698946,-2.05270056446469,0.407271059675918,8.71076681399151e-08,3.44689960198007e-07,"Downregulated"
"4961","CPSF4",729.655949393677,0.961097987406918,0.182795385882219,8.71678498771405e-08,3.44858574791098e-07,"Upregulated"
"4962","ENSG00000230725",20.9583247435857,-4.75401661940105,0.922550239219518,8.75614621230769e-08,3.46345992964456e-07,"Downregulated"
"4963","LINC02240",311.415268326708,0.879600684250766,0.166839309843979,8.76972633926999e-08,3.46813255814733e-07,"Upregulated"
"4964","SRM",1336.1772867193,1.09532083524653,0.209391430032039,8.7749170659451e-08,3.46948624603756e-07,"Upregulated"
"4965","RUSF1",638.147274046599,0.865235068822981,0.164161593683259,8.94694071275471e-08,3.53678963482853e-07,"Upregulated"
"4966","ZNF92",163.104441882666,-1.13540314804857,0.217756730268402,8.96710230560732e-08,3.54404585082873e-07,"Downregulated"
"4967","ELK3",394.453442693312,-0.814181358175592,0.155041694750204,8.98133799954786e-08,3.54895753809394e-07,"Downregulated"
"4968","ENSG00000287117",20.5355837237069,-4.78545869920845,0.916090894186785,9.04544326601806e-08,3.5735691421525e-07,"Downregulated"
"4969","ZNF888",190.594941339252,-1.35105756768936,0.261661214829169,9.10406447988793e-08,3.59600470007568e-07,"Downregulated"
"4970","IQCH-AS1",167.88800014728,-1.26654628465601,0.244508356448612,9.11848491322698e-08,3.60097592337839e-07,"Downregulated"
"4971","AKR1C1",36.4186934896632,-2.27225139067312,0.453446702148471,9.1618802258663e-08,3.6173852985934e-07,"Downregulated"
"4972","ENG",476.668993838842,-1.22347027226791,0.235647100797745,9.17598336072519e-08,3.62222496824122e-07,"Downregulated"
"4973","RASSF10",17.7203527517818,3.51085878544939,0.703953597172697,9.19370919729699e-08,3.62849246763217e-07,"Upregulated"
"4974","ENSG00000289985",654.802731489852,0.767092992605901,0.145119173389843,9.23038941992902e-08,3.64223669370621e-07,"Upregulated"
"4975","CIAPIN1",2333.03286077453,0.89655557777384,0.170439500326176,9.23363452524496e-08,3.64278482064287e-07,"Upregulated"
"4976","PGS1",231.137828726994,1.19837910562629,0.23060386264531,9.30960523796804e-08,3.67201812712216e-07,"Upregulated"
"4977","PITPNM3",218.843561965437,1.52691996779446,0.297637025886179,9.33076335284477e-08,3.67962411746603e-07,"Upregulated"
"4978","NDUFAF5",345.551272624665,-0.933897416553034,0.177947660515446,9.39585147499713e-08,3.70454754720307e-07,"Downregulated"
"4979","ENSG00000224409",32.1069561608916,-2.4716378193891,0.493737373711979,9.42671460239733e-08,3.71596962243929e-07,"Downregulated"
"4980","PABIR2",314.881437414603,0.927756976203568,0.176773579258452,9.48805423065642e-08,3.7393984013071e-07,"Upregulated"
"4981","LEMD2",174.90898313166,1.21827697666329,0.234828352069146,9.50316596877363e-08,3.74460225796266e-07,"Upregulated"
"4982","ENSG00000287181",21.9660686738309,-6.21948752826408,1.3238508231404,9.52115345214511e-08,3.75093694912188e-07,"Downregulated"
"4983","ENSG00000289089",10.7282847625013,7.58623658870863,2.67686538220979,9.58702924887118e-08,3.77613130779841e-07,"Upregulated"
"4984","MEIS1",123.792659977126,-1.21736257527054,0.234563787227388,9.59662743212089e-08,3.77915342315884e-07,"Downregulated"
"4985","ENSG00000294670",147.635920042166,-1.45891984065012,0.284342809366732,9.62819250196956e-08,3.79082315418569e-07,"Downregulated"
"4986","CHMP1A",2290.89499352261,0.843385232492611,0.16029972633023,9.67349361914264e-08,3.80789529207607e-07,"Upregulated"
"4987","CAPN1",3973.43951692723,0.940457059288573,0.17922779020458,9.69511994075178e-08,3.81564305348175e-07,"Upregulated"
"4988","RABIF",1496.3079831239,0.659139466190929,0.124607356711905,9.71220724937872e-08,3.8216016776976e-07,"Upregulated"
"4989","TCF7",51.0502176382522,-2.08883500441155,0.415942334877757,9.72398356905788e-08,3.82546854098815e-07,"Downregulated"
"4990","STRA6",88.8013779821705,-1.35034053837426,0.261802201542466,9.73020204086087e-08,3.82714780472898e-07,"Downregulated"
"4991","ELFN1-AS1",666.83187876512,1.01944391662848,0.195052329934192,9.75700849899181e-08,3.83682417227061e-07,"Upregulated"
"4992","SPRYD7",381.075310836761,1.00679685496388,0.19255339026197,9.75871313393535e-08,3.83682417227061e-07,"Upregulated"
"4993","SLC35F6",2026.44276038191,-0.967707435678252,0.184936324015571,9.80184940454316e-08,3.85301218231461e-07,"Downregulated"
"4994","NOL3",932.868366909918,0.986184133365846,0.188570427033595,9.88444551322038e-08,3.88470188402035e-07,"Upregulated"
"4995","DNAJC9-AS1",251.584392735659,-1.06856244803456,0.205114321542223,9.9555565711419e-08,3.91186604247852e-07,"Downregulated"
"4996","LINC02916",119.92245763765,-1.38500486608773,0.269322922788683,1.00156659593424e-07,3.93469727349906e-07,"Downregulated"
"4997","KRTAP3-1",11.2192796441927,7.63768298579147,2.69142087007541,1.00205418013176e-07,3.93582497367342e-07,"Upregulated"
"4998","AADACP1",19.8429537998662,-3.71978452326235,0.742216802917792,1.00370122044771e-07,3.94071691412827e-07,"Downregulated"
"4999","ENSG00000285884",36.3632773697442,-2.26911115935644,0.452076643927501,1.00353374915872e-07,3.94071691412827e-07,"Downregulated"
"5000","PTPN12",716.705655405456,-0.821583283830862,0.156319563300411,1.00717743517522e-07,3.95357430403682e-07,"Downregulated"
"5001","TM2D3",563.925402533646,-0.927800432380985,0.177228478301774,1.00880670704809e-07,3.95917801224413e-07,"Downregulated"
"5002","TRIM13",198.97206440016,1.11401450888069,0.214165584382619,1.01270261024226e-07,3.97367335690221e-07,"Upregulated"
"5003","LRP5",593.608678022573,1.13898714101498,0.21925360662902,1.01386035650323e-07,3.97742099082329e-07,"Upregulated"
"5004","NHLRC3",133.287852161975,1.15163060968344,0.221884858404291,1.02178823155371e-07,4.00772134706329e-07,"Upregulated"
"5005","ZNF354C",34.7000646088531,-2.35821159268793,0.47392971021125,1.02435530252274e-07,4.01698731720557e-07,"Downregulated"
"5006","ATP5MC2P1",99.62522749845,1.31575123832788,0.255182653398096,1.03094974573884e-07,4.04203968430207e-07,"Upregulated"
"5007","CRIPT",2093.42543609309,-0.788896860505788,0.150120925117647,1.03135456284437e-07,4.04281925403364e-07,"Downregulated"
"5008","ACMSD",29.7963172689065,2.30333281671126,0.460671409618838,1.03488080334699e-07,4.05583177461889e-07,"Upregulated"
"5009","ZPR1",1085.88256878476,0.909996234614615,0.173823043046558,1.04002200387194e-07,4.07516707326702e-07,"Upregulated"
"5010","FAM149A",11.2110542626447,7.64416284442451,2.69415119320776,1.04093839816646e-07,4.07794370076112e-07,"Upregulated"
"5011","EXT1",529.871250392829,-0.938590734827489,0.179647811162817,1.0479385894485e-07,4.10454813312827e-07,"Downregulated"
"5012","CAMKK1",44.6187326839728,2.33823088401153,0.469406699175965,1.04874075228979e-07,4.10687045993451e-07,"Upregulated"
"5013","GTPBP10",790.634667339922,-0.973553539013322,0.186614381700324,1.05002176905275e-07,4.11106667887457e-07,"Downregulated"
"5014","SULF1",22.9491030611148,2.56250201031192,0.51501342488792,1.05049882731248e-07,4.11211417703671e-07,"Upregulated"
"5015","ENSG00000265784",120.131834490605,1.24669531516809,0.241292890538482,1.05351709012538e-07,4.12310666558143e-07,"Upregulated"
"5016","HEYL",13.0272822385184,-7.37987207959542,2.68229868956359,1.05700910372323e-07,4.13594850055338e-07,"Downregulated"
"5017","SMIM15P2",13.562268109571,-7.44568346063055,2.69963288148315,1.0574717878421e-07,4.13693417978411e-07,"Downregulated"
"5018","UBE2D3-AS1",73.9438770923172,-1.52207943869478,0.297627308112882,1.05987732184225e-07,4.14551857229928e-07,"Downregulated"
"5019","ENSG00000301334",20.5265524345813,-4.76103314761414,0.92220885951049,1.06171630712031e-07,4.15188403264602e-07,"Downregulated"
"5020","ENSG00000300901",10.8869096980132,7.60501417951304,2.68539797931945,1.06324826963547e-07,4.15704657134171e-07,"Upregulated"
"5021","ENSG00000249774",690.949072706029,-0.743112265775652,0.141344172128915,1.06347523894446e-07,4.15710585834751e-07,"Downregulated"
"5022","ENSG00000286819",20.1259301742719,3.82284516493589,0.7787061743877,1.07124942748031e-07,4.18623256050626e-07,"Upregulated"
"5023","MXD3",168.004780297637,1.3803778010369,0.268834231806658,1.07135304180073e-07,4.18623256050626e-07,"Upregulated"
"5024","ZNF491",27.8431383028951,-2.45568473534108,0.492446573510008,1.08118047335473e-07,4.2237916302813e-07,"Downregulated"
"5025","E2F1",165.46650348684,1.58614211978452,0.311697843919715,1.08174277450334e-07,4.22514735028401e-07,"Upregulated"
"5026","ENSG00000281087",65.4473847914706,1.60959084817309,0.316157933868189,1.08642249110692e-07,4.2425814231905e-07,"Upregulated"
"5027","LINC02560",61.0283208274923,-1.65250435720529,0.325439181010675,1.09446013963272e-07,4.27311898957061e-07,"Downregulated"
"5028","HGF",16.5085685869192,6.29086639856615,1.3475334072004,1.09476263976405e-07,4.27344994642979e-07,"Upregulated"
"5029","VAT1",2857.18931769625,1.0982454548869,0.211619791002699,1.09513803760137e-07,4.27406527420998e-07,"Upregulated"
"5030","ENSG00000304289",39.5158080326069,-2.1644340686275,0.433314975750013,1.09843894638404e-07,4.28537264139554e-07,"Downregulated"
"5031","ZNF512B",313.197660690188,1.28919173097767,0.250423358276501,1.09847199056713e-07,4.28537264139554e-07,"Upregulated"
"5032","ENSG00000286129",1293.79152961742,-0.775434276182487,0.147840056043844,1.10414570086169e-07,4.30665096796749e-07,"Downregulated"
"5033","NUMA1",1123.58319864442,1.17922256916514,0.228042676906902,1.10529046853264e-07,4.31025949252735e-07,"Upregulated"
"5034","ENSG00000230107",19.3103128577609,-4.26528420062709,0.840358944596251,1.10566198570955e-07,4.31085176669079e-07,"Downregulated"
"5035","PLD5",17.3264291814812,4.58223141146334,0.917326642332241,1.10646035521343e-07,4.31310772428481e-07,"Upregulated"
"5036","ZNF71",480.315438457276,-0.872278114948664,0.166887587202967,1.10754767112315e-07,4.31648890808859e-07,"Downregulated"
"5037","FAM66B",17.9295652125666,5.59474518497477,1.06545109068764,1.10974176970001e-07,4.32418140041731e-07,"Upregulated"
"5038","TMEM17",52.8342772527585,-1.71520699736182,0.338634902710385,1.11011337323329e-07,4.32477077738187e-07,"Downregulated"
"5039","NUDT15",385.869570922434,0.886202520050563,0.16950767624268,1.11188474665648e-07,4.3308120505312e-07,"Upregulated"
"5040","ENSG00000285624",33.5900372556115,-2.43369784378527,0.488316100431632,1.12018195291488e-07,4.36226412497228e-07,"Downregulated"
"5041","ENSG00000302206",407.630857468742,1.31866300645963,0.256550527368078,1.12220628238595e-07,4.36928044125949e-07,"Upregulated"
"5042","RPS28",40565.9947453873,0.718035278493188,0.136505834834469,1.13061332191212e-07,4.4011399581851e-07,"Upregulated"
"5043","LINC00908",23.2970888146605,-3.21961606484932,0.651411299535437,1.13301022588592e-07,4.40959581666925e-07,"Downregulated"
"5044","SLIRP",26345.9080123234,-0.72780846404514,0.138520519329611,1.14153386830679e-07,4.44188842848084e-07,"Downregulated"
