"","symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"12524","SRSF9-202",10.8707108931032,1.26752129758509,1.39644438829449,0.0552461475199056,0.105131052647924
"12525","ZNF606-AS1-202",12.9371683759747,0.47380630798269,0.842788195254943,0.375218452451612,0.494820905381545
"12526","TRIAP1-202",739.963180261356,-0.470207394943183,0.155626173487082,0.00220870178452717,0.00658260151220407
"12527","DNAJC14-203",8.98182785453645,-2.00196179247276,0.923905588177732,0.00558237742732884,0.0148118199179623
"12528","CSRP2-202",73.1078719764311,-1.40063657821379,0.308898402505507,1.96720543760168e-06,1.1620574668861e-05
"12529","RPLP0-205",32.0749481209529,-2.42229021712067,0.883644215637705,0.000726187274443319,0.00246211019286657
"12530","ISCU-212",9.67295189906183,-0.88544390982538,0.672167625342019,0.0954147805972941,0.16553444349983
"12531","LETMD1-206",34.0201460193067,1.47931019033925,0.392849732469167,5.44118903122655e-05,0.000240287886344483
"12532","RDH5-202",19.2743272466611,2.99031045086873,0.632867143928331,3.0259511750278e-07,2.07353582048876e-06
"12533","BLOC1S1-201",525.264459247172,-0.54632874695941,0.185853626164485,0.00285309090086847,0.00822080772440149
"12534","ENST00000547118",46.286005655358,1.85021688095087,0.373172653717038,1.63529637892177e-07,1.18023941643366e-06
"12535","PFDN5-204",41.8528856506214,1.41973193432839,0.395261286808906,0.000109478579026198,0.000452670476128634
"12536","HSPD1P4-201",7.02283231282148,-0.0785286440650361,0.656554273424095,0.874301793494096,0.918603470184235
"12537","DDIT3-202",658.013447229933,-0.327843731368834,0.249856554222041,0.17445349762778,0.269761358231505
"12538","DNM1L-210",7.57075239979621,-0.661745461791278,0.664560979202939,0.205951656688638,0.308067690861355
"12539","CLBA1-202",30.0340697406803,0.180320220154818,0.491733878224203,0.676356056380718,0.767990950542025
"12540","LETMD1-209",30.8739675849545,-1.63130438377911,0.430694004029439,4.17581254283098e-05,0.000189068229041967
"12541","EGLN3-205",20.2795271628096,0.975982290788612,0.464282085728098,0.018607530756082,0.0419761301250832
"12542","DDN-AS1-201",20.9069598754208,1.1944174977528,0.501864154763608,0.00706070542561571,0.0181431368102396
"12543","MYL6-206",108.954879074572,-0.410412115581525,0.278987996022395,0.124302481411734,0.20520676511127
"12544","COQ5-204",16.3956969109129,-0.353431196268824,0.596666462972907,0.46639977252646,0.583853957740477
"12545","TWF1-204",4.71133797988347,-1.86217432164323,1.1606215523729,0.0192095288218216,0.04311266671035
"12546","TSPAN31-205",243.856090217663,4.58201387348628,0.274111898292094,1.45841433286691e-63,4.66567579574594e-61
"12547","HNRNPA1-205",628.129814051754,0.355106912387026,0.164204710754289,0.0283837678308767,0.0599760423480517
"12548","MYL6-207",5747.66583532532,0.00547039966768735,0.82195529861294,0.994089433516779,0.996269356642414
"12549","CCDC59-202",147.534771505112,0.785624421959536,0.312842109913634,0.00815466855865752,0.0205833687671975
"12550","ITFG2-AS1-209",70.2711582167671,1.28977888512443,0.360500500852492,0.000138192990087706,0.000558004655611987
"12551","GIT2-208",18.440021019433,0.911618076966925,0.506897698012948,0.0401308227643355,0.0806216600865281
"12552","THAP2-202",74.975624763102,0.0195328054452584,0.267305960083519,0.941012762067135,0.962107464444662
"12553","PCBP2-210",16.9931675538988,0.482827382667228,0.473524490302604,0.248998887491249,0.359214139436901
"12554","RPL18-204",23.6245111744452,0.815815449424642,0.417768956794715,0.0321012951280471,0.0665287703697237
"12555","PYM1-205",15.2666871111953,-2.24330917443764,0.733329960529515,0.000376082223036055,0.00136676165249423
"12556","UQCC6-205",23.0051343927742,0.346519086548748,0.466581787391572,0.405082921693273,0.524547738207687
"12557","UQCC6-206",84.2836602671006,0.018249725633374,0.267247353117533,0.945143309792458,0.964647061706491
"12558","NDUFA12-206",198.158215466657,1.10726507041969,0.251357803136401,5.35364767909893e-06,2.91631199527467e-05
"12559","VEZT-213",16.4841960394041,0.203256411082288,0.514935623519457,0.650899480950687,0.747499639815881
"12560","CNPY2-206",395.206341759291,-0.23922456868703,0.834585519974044,0.623087936217932,0.723538047376945
"12561","YEATS4-202",36.3262035167369,-0.416178483780189,0.371519924697875,0.227057822288946,0.333340545576591
"12562","AK2-209",11.4746841829135,0.135592263039504,0.53917517322745,0.768076682318096,0.839571885772999
"12563","NAP1L1-212",8.00634684145295,0.0496995509450324,0.594952896916246,0.920081704467418,0.948196488257863
"12564","PRKAG1-206",327.765107419747,0.274817900372665,0.16187757940073,0.0856456755743156,0.151522090695171
"12565","ZFC3H1-206",9.91646521302059,0.052826086666695,0.980593042562768,0.858745295440544,0.908181447277239
"12566","ATF7-204",66.1200756477538,-0.418123576595103,0.35348582449529,0.205912311488006,0.308029412388938
"12567","TMEM263-204",43.6441878902372,0.469646978261289,0.397634609872687,0.198620598791026,0.299159919917019
"12568","CCDC59-203",181.689733991262,0.120151967683812,0.224439762375326,0.584561987649408,0.69145790996307
"12569","DCTN2-209",438.763888349242,-0.0275525850916275,0.255240265438223,0.909317279478258,0.941354462275333
"12570","TROAP-207",439.549908186958,1.47996945133413,0.216429819907259,2.78649062996934e-12,4.2020653984871e-11
"12571","MARCHF9-202",28.7325937675619,1.67068616452333,0.496234850585111,0.000190762350611753,0.000743073939745973
"12572","MYL6-210",75.0228951103989,-0.668813998585446,0.328630546007747,0.0304647285462084,0.063622785700251
"12573","BRF1-212",26.9355955848127,0.157988852393756,0.43567328999815,0.688975082061416,0.778530022589734
"12574","TPK1-210",11.0476923755648,-1.16775553324014,0.692141261261463,0.0360053596538588,0.0734539513608922
"12575","ENST00000548468",36.1526299557621,0.642803969409797,0.367029015804093,0.0596930911287182,0.112084107548535
"12576","OAS3-204",29.1068579445089,-0.727655458051402,0.388996078197053,0.0421155143494699,0.0839835109832617
"12577","VPS29-205",10.7476832034453,-0.137408468452583,0.678553986320606,0.782330341721992,0.850131292339008
"12578","IGFBP6-203",38.1221860841321,-4.27293430051007,0.631266431656111,1.85307853552354e-12,2.85797801133017e-11
"12579","BLOC1S1-202",211.874509900201,0.359973996558577,0.238009398381436,0.119538811614042,0.198734383614318
"12580","CS-212",10.8969878087121,-0.427129000502892,0.565402495231327,0.36658520510179,0.486131881509414
"12582","MYL6-211",495.494387747917,0.531669719772827,0.257886929363622,0.0323459295953344,0.066976860597126
"12583","RPS26-202",15.9218712591647,0.0847647634126473,0.496700172197519,0.847479523801809,0.899026833539447
"12584","MYG1-204",9.42023415310521,1.05944392209309,0.790759069379153,0.0688563163544157,0.126473781860301
"12585","KRT7-206",45.6169904180046,3.00452079779197,0.452947705560996,3.93685868932589e-12,5.8192748177402e-11
"12586","CHURC1-202",786.311292822637,-0.653325940058598,0.198139724285975,0.000748297044455621,0.00252598191340657
"12587","MYG1-205",124.523161822299,-0.0918067665732897,0.879884277031395,0.829037401494957,0.88570362716291
"12588","BLOC1S1-203",4037.77716911627,0.86420836986109,0.155945468529045,1.98592993109742e-08,1.68330710313858e-07
"12589","ORMDL2-203",15.6555701628878,0.167885455331763,0.469880973169142,0.688458597995994,0.778182003004356
"12590","COX14-202",31.6386405690644,0.737370730856775,0.420315609283735,0.0541763986465964,0.103429349641252
"12591","COPZ1-206",12.8195967524661,-1.8312219632043,0.669966143870215,0.0014607047674428,0.00457662033317911
"12592","PRR13-205",74.7927156028828,1.79405211055183,0.296423193967991,3.67141010598398e-10,4.15030580077765e-09
"12593","RPLP0-214",677.689046249859,0.416493460694885,0.1705562504026,0.01324949500874,0.0313083455973117
"12594","CHURC1-203",2613.51831201454,-0.849810408664395,0.163128836030122,1.23827817471737e-07,9.15483705665921e-07
"12595","CD63-208",189.318179016231,-0.157271143962928,0.198433822399866,0.417799091393206,0.537033225385115
"12596","SOCS2-206",10.3540621358787,-0.0681401201508498,0.610940621819453,0.887604448368639,0.927683771698919
"12597","PRR13-206",16.7153222250719,-0.122618943940978,0.516486431813026,0.780938866587488,0.849032586864076
"12598","BLOC1S1-204",19.3805916277615,-0.0565178237395635,0.95633592603122,0.858324919340019,0.907908376727617
"12599","YLPM1-204",43.6255889563481,0.0980001063600853,0.609444578250329,0.845009725447495,0.897214346957053
"12600","KRT8-212",137.254027247174,1.6813438574449,0.306609078395656,1.10901492738064e-08,9.83575456782651e-08
"12601","TGIF1-212",14.2765724888444,-0.816479824792448,0.541266583496286,0.0778705663021595,0.14012321910571
"12602","CHST11-205",22.7079997398741,-0.943691640997472,0.449532194180389,0.0197890885781338,0.0442758367088349
"12603","TROAP-209",39.1232228583269,0.916877884262817,0.371758014229779,0.00801320598131388,0.0202857488973031
"12604","VDR-206",23.3534192404647,-0.773074095016492,0.496438602571278,0.0763115557754254,0.137738452489311
"12605","ENST00000549357",128.080028693201,-0.550495445112077,0.281440306436894,0.0406134489738911,0.0814232387037886
"12606","RPL18-206",670.861187550853,1.96658759959851,0.180259916233078,2.23324730554027e-28,1.52010152462823e-26
"12607","SPATS2-213",135.03844535422,-11.3627217778399,3.09014523766483,2.5335384630557e-17,6.8521812006847e-16
"12608","RNASEK-203",15.8780269478464,1.97618687233342,0.664272893611453,0.000548860779586532,0.00191302541604059
"12609","UQCC6-207",133.649547075348,0.899841995243901,0.240298276640188,0.000111546441889402,0.000460370626552023
"12610","UBE2N-203",39.5781825937873,-0.303929233594276,0.410673543580682,0.417676978170684,0.536968726629215
"12611","COX6A1-202",10.0553303058035,0.52683834909873,0.625632723250261,0.291946508724389,0.407698311073458
"12612","CNPY2-AS1-201",141.666202206931,-1.04645273216931,0.229958340005101,2.7734568349601e-06,1.58846016271346e-05
"12613","VPS29-206",2710.94683139788,-0.0295737507069163,0.138909686664426,0.827282391480297,0.884261461257686
"12614","PRR13-207",116.884490406941,2.78142358818,0.368651541180803,6.11517557211011e-15,1.25866950148744e-13
"12615","NAP1L1-215",694.835450728882,-0.473688330899892,0.192260146382152,0.011991119052691,0.0287689222269083
"12616","CDK4-205",95.9053883820172,4.3199258330247,0.349359199418295,6.50726304354031e-36,7.32279641191164e-34
"12617","RITA1-202",20.670786325332,1.24716634308822,0.487580665732041,0.00422725573215108,0.0116082360350449
"12618","IGFBP6-204",29.2693964315535,-2.7657964189548,0.525772640484442,2.46649100383633e-08,2.0579209962709e-07
"12619","PCED1B-205",575.0935942835,11.8242427877173,1.32064228367506,6.5463123969176e-24,3.19385881953317e-22
"12620","LETMD1-220",39.9653028829816,0.46125245298512,0.395039141794343,0.205678390557313,0.307823422986063
"12621","DNM1L-219",13.7365697258941,-0.396070115295152,0.564058788697786,0.401950706520942,0.521299827522441
"12622","ATP5MC2-205",104.051738738829,0.122075932722829,0.235066775106653,0.594122306538823,0.699993419931099
"12623","PFDN5-207",38.5779357716285,0.461026537987236,0.406194310405212,0.215030145601358,0.319111006003765
"12624","TXNRD1-AS1-201",225.969235078391,1.50206199542492,0.215516604165542,1.06631028793425e-12,1.67571597108769e-11
"12625","SCRN3-214",56.5355939044071,-9.90983081333131,2.93372477591518,2.20980265658163e-13,3.8213375051343e-12
"12626","DTD2-202",37.5029611297301,-0.18735938265493,0.348918857346131,0.565996284625393,0.675275482040546
"12627","RPL18-208",42524.5644776946,2.00230948861198,0.197461573791569,8.06977425416647e-25,4.23219027278229e-23
"12628","PRR13-209",71.6533649420703,-0.651160804243655,0.382233917782771,0.0646035800065908,0.119673469324807
"12629","PYM1-206",28.8466088180997,-1.41364537770721,0.485460143350608,0.0011301411620276,0.00363417305893826
"12630","UQCC6-208",7.77825016094302,-1.72186434205273,0.855830773009725,0.0100240185268543,0.0245815497084185
"12631","VPS29-207",70.3512406137781,-1.99615617637924,0.317702870114741,6.7846488229297e-11,8.53569807531953e-10
"12632","MRPL42-206",159.637026166505,0.0854946703058348,0.904302604037074,0.85251516016923,0.903352051334634
"12633","ENST00000550043",40.0647631246071,0.315008437813455,0.392902057615077,0.385044668448973,0.504196677588432
"12634","TARBP2-214",19.1899963732059,0.785105463619791,0.500425428157869,0.0736343135590283,0.133649442198158
"12635","COPZ1-209",59.6268836769905,-0.278482429683016,0.333290985098451,0.375145546804708,0.494793732976223
"12636","DCTN2-215",14.8314880901845,0.806143848131656,0.534951203784276,0.0791539431104676,0.142090052265797
"12637","AQP5-AS1-201",68.4736935883444,7.79346794594972,1.02643566954162,1.19956872901302e-13,2.14905136940141e-12
"12638","MYG1-AS1-201",79.5080699358052,-0.0857629223463144,0.27580152080082,0.744943629661883,0.822110567841918
"12639","RLIG1-207",80.2121617621667,-0.579709903747108,1.02608322353068,0.242871421614756,0.35214390518879
"12640","AK2-211",17.2991026054015,0.219716007498368,0.461590846312331,0.595470775080668,0.701063211010596
"12641","KANSL2-212",11.5794851912256,-0.227194690577362,0.607306979922921,0.639422705571447,0.738142794400071
"12642","TARBP2-215",9.56805399205972,0.709822931173699,0.672234768043513,0.175734246135604,0.27135025222097
"12643","AMIGO2-203",20.7330206718743,0.363804712951009,0.466483764474046,0.382782309635032,0.501963286406682
"12644","HEATR5A-DT-203",5.50777805404272,-3.64110495678724,1.55706015387532,0.00160796645053223,0.00497978159220284
"12645","COX14-203",5159.67330467461,0.830651467387369,0.1906028049265,8.95259909466746e-06,4.67003270733713e-05
"12646","ZNF433-208",29.1577922966235,-1.54510358625742,0.490898373057028,0.000471082769836164,0.00166683955565035
"12647","MYL6B-208",63.2785073401771,-1.85409222814824,0.735214481180245,0.0021893265213544,0.00653181163325478
"12648","CCT2-211",75.0360189996693,0.428616645052525,1.1300302279052,0.11537234748418,0.192976187181864
"12649","COX14-204",175.134335500101,-11.7970345985765,3.1416119750312,1.27107234010037e-18,3.88857841314313e-17
"12650","TCTN1-223",14.8546559065223,-0.0996789776480185,0.501436997791261,0.817877860205685,0.877307889133788
"12651","MAPKAPK5-206",25.3732641788477,-0.116073768158761,0.429998820857406,0.763307541318226,0.83590929044356
"12652","FKBP11-208",696.773184995999,-8.86574202106907,0.571577349212049,2.27564355904549e-53,5.72592829901852e-51
"12653","CD63-210",69.8823484870953,-1.08652804109064,0.413876208082636,0.00428371338383801,0.0117478545951067
"12654","TMEM116-213",13.275388843995,0.89741300401773,0.548057641335435,0.0549338962007795,0.104643558312373
"12655","ORMDL2-204",25.6394205345668,-1.1559652069274,0.482851913380239,0.00737158261329664,0.0188511157978948
"12656","PFDN5-211",150.421744127953,1.89708158029649,0.274356071046392,1.03294889591093e-12,1.62671290963638e-11
"12657","PFDN5-212",44.4256260661928,2.04042267601666,0.385735429564929,2.53500998187413e-08,2.10949634252983e-07
"12658","NACA-214",69.5181889090174,-0.611936763031983,0.287225970707136,0.0256093147274095,0.0550431897500344
"12659","LETMD1-228",13.9484457022233,0.217075839360661,0.52109532570045,0.630919770025093,0.730737901729607
"12660","RPL18-211",55.7615977304961,0.638776999808163,0.350921320874353,0.0517780058456992,0.0997433688523517
"12661","PRR13-210",145.988486104844,3.45561641997345,0.263574976458116,3.29146864414268e-40,4.6068218010582e-38
