"","gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"8719","CAMLG",1939.67722069443,-0.340784575929897,0.181326265938092,0.055705098523924,0.0841018437483889
"8720","RELL2",61.2149411514906,0.765185109718024,0.361145841535402,0.0229971081409589,0.0378947394410714
"8721","SMAD5-AS1",6.40518222489916,-2.18440762935884,1.06117736868495,0.00635590201156076,0.011730984463128
"8722","KCNK5",114.598971930335,2.18982030633054,0.375916224839727,1.01838391034006e-09,5.19704134379727e-09
"8723","ZNF12",124.104331730389,-0.593016111205769,0.257676121345137,0.016952634059567,0.0287430328858951
"8724","SLC29A4",103.562392522706,1.72052638200015,0.34600802619995,1.7355385303505e-07,6.60783990983302e-07
"8725","STEAP1",1440.53578815011,-1.48883451916951,0.212220998989404,7.6201339095128e-13,5.52494895611406e-12
"8726","CDCA7L",2610.08191514247,-0.394034817908376,0.150583067015134,0.00890306745996577,0.0159478420221546
"8727","MIOS",375.145912922511,-2.02813675655887,0.184106743013067,7.0107611971871e-29,1.72000262521489e-27
"8728","USP49",30.0210692712407,0.562364799748342,0.421168641410724,0.141934954333951,0.192986307496533
"8729","SYTL3",253.277896612621,-1.67145887730184,0.208056568987094,2.64364696826916e-16,2.67508083716353e-15
"8730","IQUB",11.0690060138611,-0.883385369777595,0.621977397813533,0.0818520085292985,0.118439204615493
"8731","HEY1",66.9637749367167,-2.38363021670294,0.329042508321289,8.23501244839335e-14,6.59977906592962e-13
"8732","ZNF704",47.0158587255539,1.19784563137729,0.344199050803328,0.000224187981918622,0.000537060603090052
"8733","FABP5",3915.12369464877,-1.22551122670297,0.183130309260818,9.84166434044272e-12,6.30425411259364e-11
"8734","COL1A2",228.547724285815,-8.9617932220497,0.977294970613033,8.22402231875425e-19,1.01709443005791e-17
"8735","CHMP4C",1719.1604167324,0.757114380549726,0.166879051035005,4.15502149613897e-06,1.30669134601377e-05
"8736","PGAM2",46.9085291394223,7.10787451719899,1.0024639292673,4.48402711887795e-12,2.99550715664457e-11
"8737","BRI3",2401.10434413803,0.574437194362114,0.183779334530211,0.00146896941006361,0.00305644679437279
"8738","LMTK2",284.040342254633,-0.296550711799004,0.183366085958416,0.0997308111445925,0.141136104285451
"8739","CTSB",8013.46878056832,-0.500503563160379,0.175680848344209,0.00375915258368734,0.00726261322571429
"8740","DLC1",74.5326831804003,-6.75338635548324,0.845026913305581,2.56375042094753e-15,2.37128791290938e-14
"8741","SUN3",1178.93243818149,-6.88926769996287,0.255419115365195,7.08032354108524e-160,4.96305393360285e-157
"8742","C7orf57",42.9168816853237,-0.307342232090342,0.330530887310677,0.324498941076969,0.396769294574986
"8743","HNF4G",176.622862975662,2.30875820150739,0.21336424571689,5.01798501033432e-28,1.17527436512926e-26
"8744","PEX2",733.423918833624,-1.58283153905508,0.195725690087654,1.8820111722803e-16,1.92286482448441e-15
"8745","RAD21",1091.58494563376,-0.562344385091393,0.187287623362228,0.00221099922059856,0.0044654539722873
"8746","MED30",526.414939321329,-0.000190809022601424,0.146738888503606,0.99937831942848,0.999480166900524
"8747","TNFRSF11B",16.3491334094389,-0.390493812490953,0.494850352903719,0.366329441303122,0.439134425240114
"8748","PHKG1",112.455653636895,2.52359595102037,0.324186839244143,1.06833271247552e-15,1.02433640194221e-14
"8749","EN2",16.7199915682889,-4.92508425957266,1.07301863173206,2.24893072659478e-06,7.33584234184408e-06
"8750","SPIDR",262.421711713889,0.0752433029375465,0.172515770026631,0.659112907770975,0.720330143149447
"8751","ORC5",523.690689790153,-0.593683283836217,0.226020912030692,0.00690898474299822,0.0126459613495128
"8752","DNAAF5",544.050764905984,-0.0150796138495824,0.181927550916442,0.921062039291192,0.939051719140212
"8753","OSGIN2",206.545104497655,-1.30183135772126,0.205254305353151,9.45649324909446e-11,5.45248510575725e-10
"8754","DEFB1",132.968805760369,0.111302018146128,0.215099221638241,0.597679144102267,0.665229021282477
"8755","SUN1",1441.1476020792,0.0804177782985838,0.220948094840526,0.711111166862067,0.76561903647306
"8756","OXR1",249.145816458229,-1.90113790578648,0.203809957362866,2.7687066535385e-21,4.16090394249618e-20
"8757","GPR146",47.4288871509924,0.184837429877765,0.309205038708802,0.531246444806955,0.603436192616824
"8758","GPER1",114.609677129749,-1.30206792405139,0.287929340237557,2.42776095572921e-06,7.8903236095541e-06
"8759","TMEM184A",197.539290550699,0.367675385306713,0.199534975307977,0.060086575306857,0.0899762885135944
"8760","NOS3",348.935249822477,-2.01100624063528,0.248674920779376,1.21112077214704e-16,1.25704216789687e-15
"8761","MICALL2",304.84999738413,-0.686200141895409,0.241834377342869,0.00337631383739769,0.00657801386605166
"8762","INTS1",733.768358586058,0.907433702021642,0.291031333743907,0.00111604237739971,0.00237319217131354
"8763","CDK5",1613.46305108433,0.250049976937324,0.147911406269633,0.0877851034581692,0.126076264128017
"8764","SLC4A2",1358.17702823269,0.938590794851513,0.227451094991385,2.23508017479262e-05,6.32885442072608e-05
"8765","FASTK",3293.13401506596,0.155512109810682,0.164790373772697,0.339938754384227,0.412563562472126
"8766","TMUB1",636.516465940698,1.18731956607619,0.208261179177011,5.59011644498137e-09,2.59317455603048e-08
"8767","FMC1",3678.01444756522,0.370618659993255,0.141939705119786,0.00847497145264989,0.0152422124714707
"8768","GBX1",18.5688646575737,-3.43102339801598,0.714878473361312,3.24268454830242e-07,1.18650577236263e-06
"8769","PHAX",1301.92830901986,-0.754779514398647,0.137233212641761,2.74498804392404e-08,1.160367872886e-07
"8770","ALDH7A1",1406.67411925622,-0.404002473449249,0.151871294513114,0.00707486915265724,0.0129226609265754
"8771","FOXK1",299.926745205063,-0.0536738257541902,0.229341023850375,0.808537960988831,0.848540136162149
"8772","COX6C",17267.0840066931,-1.06674687341248,0.142600411082209,3.95256772996772e-14,3.26502722374059e-13
"8773","OSR2",46.3289113159636,-0.1236555864251,0.306537218772891,0.670900074329652,0.73044631712809
"8774","YWHAZ",7163.94550219514,-1.10374452099096,0.160463703895382,2.95078979686361e-12,2.00467813579239e-11
"8775","FZD6",233.140854239436,-1.749625565601,0.188989536620386,5.72536999022835e-21,8.3238397628305e-20
"8776","CTHRC1",1518.35152789598,-2.31226721414909,0.159002952346336,1.08392575740192e-48,7.33593477259569e-47
"8777","SLC25A32",309.235720215962,-1.22199373268041,0.193034751412009,1.11224077079373e-10,6.36812999077261e-10
"8778","DCAF13",1619.92649809616,-1.39118797737589,0.184315654660927,1.63475745068262e-14,1.40417437569137e-13
"8779","TP53INP1",63.5760282836595,0.175167228802089,0.273205042290187,0.50666614375932,0.579878500411929
"8780","INTS8",280.992420832084,0.817260899203871,0.16812345629806,8.08166788976128e-07,2.79849851221497e-06
"8781","VIRMA",960.646435687319,0.981513566585926,0.152750434267663,7.81869849305386e-11,4.55769513879323e-10
"8782","GEM",199.870006180388,-0.737482729714296,0.217897524355369,0.000516204626895651,0.00116427812136072
