"","symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj","exp"
"4936","SUB1-211",16.3422054370047,-3.04745149830869,0.84417980524817,4.10832386128089e-05,0.00018638939333372,"Downregulated"
"4937","COQ5-201",718.382062383676,0.705512129044323,0.174868440980301,4.11677415944903e-05,0.000186734941313959,"Upregulated"
"4938","ENST00000832406",12.497609337639,-3.85040113576278,1.03252210396497,4.11800228654712e-05,0.000186752821395173,"Downregulated"
"4939","IMMP2L-203",7.61056551989069,5.04985160931712,1.48942371471248,4.12246389194185e-05,0.00018691730389987,"Upregulated"
"4940","ENST00000752840",7.31513686876037,-6.08571664918306,2.6790030400317,4.13478338857385e-05,0.000187437933610775,"Downregulated"
"4941","SLC38A6-214",11.641622042439,-4.22866195026654,1.11981124164226,4.14548984323196e-05,0.00018788524498955,"Downregulated"
"4942","LINC02635-202",6.90625116741051,-5.99959434147849,2.64987828590458,4.15521204268758e-05,0.000188287775159744,"Downregulated"
"4943","ATPSCKMT-207",97.2795289936273,-1.03700713306555,0.261779515308287,4.16062260790339e-05,0.00018849480615292,"Downregulated"
"4944","COPE-201",2508.9697656399,0.745359920580961,0.185114119641431,4.16269269816273e-05,0.000188550445555534,"Upregulated"
"4945","CAMTA2-206",388.897759880874,5.92139513006171,1.86963840128825,4.1636116941831e-05,0.000188553933831216,"Upregulated"
"4946","LETMD1-209",30.8739675849545,-1.63130438377911,0.430694004029439,4.17581254283098e-05,0.000189068229041967,"Downregulated"
"4947","IFT25-201",823.398844305511,0.787314864797033,0.19624404324597,4.22171962051475e-05,0.000191108124483136,"Upregulated"
"4948","PBDC1-201",60.17209092802,-1.23688200335303,0.318504120215971,4.2242785737493e-05,0.000191185316047983,"Downregulated"
"4949","SNRPB-202",5190.32950116543,0.641528351304603,0.158722951193593,4.22802094996472e-05,0.000191316025769873,"Upregulated"
"4950","TMEM63A-201",21.3109443681521,2.24206466804034,0.613239846319213,4.2348105981423e-05,0.000191584542494543,"Upregulated"
"4951","GNPTG-201",752.488228235072,-0.612231249689135,0.151335830117912,4.23654698662227e-05,0.000191624385413895,"Downregulated"
"4952","GNPAT-206",13.3862894907753,-3.03267685504538,0.825133886933189,4.24457342334515e-05,0.000191948661636493,"Downregulated"
"4953","SNHG5-214",17.4838935742569,-3.6298642839552,1.06064196657046,4.26117265895284e-05,0.000192660408892772,"Downregulated"
"4954","ENST00000804728",7.04779074506023,-6.02398709018343,2.6593756949446,4.28559921969999e-05,0.000193725694238921,"Downregulated"
"4955","SPAG7-213",12.5000615305466,2.80817532273742,0.784853790837837,4.28894784294793e-05,0.000193798825655722,"Upregulated"
"4956","MMP24OS-201",253.678234338379,-1.3151508186345,0.341164866117302,4.28831686238736e-05,0.000193798825655722,"Downregulated"
"4957","ARL6IP4-238",19.1848698970268,2.48643092784618,0.693905324705683,4.29176843741435e-05,0.000193887154301911,"Upregulated"
"4958","ZNF526-203",33.7244009078494,1.80539196931686,0.48284083370137,4.29308270798319e-05,0.000193907410573972,"Upregulated"
"4959","GRHPR-201",91.8391617368169,-1.24178960806976,3.38325499456579,4.30085012343993e-05,0.000194219071716705,"Downregulated"
"4960","UCA1-201",12.4363827047049,3.2872906911125,0.929833957363624,4.30297896620709e-05,0.000194276030179923,"Upregulated"
"4961","NAGS-201",6.60424247905044,-5.93110486474838,2.630058782023,4.31221329610959e-05,0.000194653708028781,"Downregulated"
"4962","AS3MT-201",10.166804142043,-4.76744052035157,1.40543531885928,4.31444826799645e-05,0.000194715345653995,"Downregulated"
"4963","ZNF749-203",201.339104905466,0.978553399875304,0.247223446489896,4.31547753530625e-05,0.000194722554756494,"Upregulated"
"4964","COMMD7-201",402.184896839716,1.57399554522393,0.414887270800623,4.32633531633419e-05,0.000195173152848485,"Upregulated"
"4965","MIR205HG-235",34.4973017150653,-1.60799494498997,0.42292413581085,4.33415082027059e-05,0.000195486351398066,"Downregulated"
"4966","CHPF-201",92.1149760510166,-1.15208285709807,0.294769078449777,4.33580312904092e-05,0.000195521496721189,"Downregulated"
"4967","MALL-201",440.48082745309,-0.937942773413271,0.236250509901903,4.33806689807178e-05,0.000195584195923937,"Downregulated"
"4968","C1orf50-204",14.6429912977486,2.28433221218997,0.627231511622939,4.35487656739736e-05,0.000196302548007843,"Upregulated"
"4969","GLT8D1-201",89.6872405188341,-1.19796834762893,0.306557122177828,4.3573754614933e-05,0.000196375661269231,"Downregulated"
"4970","DAP-205",27.6003156829398,-1.84981960956215,0.498239002562485,4.3595822734163e-05,0.000196435584367977,"Downregulated"
"4971","WAC-AS1-201",85.1593511990093,-1.17229931923903,0.299877135131792,4.37262194350893e-05,0.000196983495881994,"Downregulated"
"4972","GDI2-203",774.942990084949,-0.962961633281161,0.243160967786805,4.38825115479632e-05,0.000197647820515907,"Downregulated"
"4973","PLA2G12A-204",23.5985570500997,-1.90555189191763,0.508417397697513,4.39325568097344e-05,0.000197833435993805,"Downregulated"
"4974","ENST00000807420",27.3159352728179,1.73149766926682,0.461534684401236,4.40832607175886e-05,0.000198472163351363,"Upregulated"
"4975","PRMT1-246",63.004407157282,1.19834100649242,0.307279317290892,4.41076876478702e-05,0.000198542222550031,"Upregulated"
"4976","TSPEAR-AS1-202",10.2603357847788,-4.85072083368386,1.41655019603688,4.41756541328532e-05,0.000198808199085835,"Downregulated"
"4977","SBDSP1-202",69.3556418262834,-1.96446132573328,0.538908753299747,4.45656699733163e-05,0.000200523129070212,"Downregulated"
"4978","ADA-207",16.7493759854888,2.11826331855704,0.577517755269519,4.47502028188593e-05,0.000201312985521401,"Upregulated"
"4979","LINC01060-245",6.58947594197867,-5.92422163747223,2.63174612619365,4.48318478620246e-05,0.000201639767226788,"Downregulated"
"4980","ENST00000528818",25.8775840191863,-2.32418109503185,0.632939682967443,4.49631866558658e-05,0.000202189879913948,"Downregulated"
"4981","SNHG6-228",116.752234770335,1.13405292343566,0.290432992143135,4.52801456769647e-05,0.000203574298793404,"Upregulated"
"4982","LINC02266-201",6.60793411331838,-5.92671986408364,2.63383101540625,4.53302312524861e-05,0.000203758570587751,"Downregulated"
"4983","ENST00000728381",10.1016441197257,3.72310470830805,1.04985247688428,4.55320997701205e-05,0.000204624893086911,"Upregulated"
"4984","PMF1-208",18.3182394518499,2.00873042353166,0.545746571047874,4.5595752900668e-05,0.000204869841584582,"Upregulated"
"4985","ZNF271P-202",291.57784141243,-0.835774291422995,0.210131240097972,4.56063518715367e-05,0.000204876357835746,"Downregulated"
"4986","SELENOT-202",1549.21710098558,-0.78957500375104,0.197845778995362,4.57112723978204e-05,0.00020530650502944,"Downregulated"
"4987","NMD3-201",117.39935399707,-1.18318491906548,0.303650750004846,4.58777184428294e-05,0.000206012758533932,"Downregulated"
"4988","CACFD1-201",47.921315248336,1.36032493287016,0.353770397738585,4.61978786788845e-05,0.000207408840243572,"Upregulated"
"4989","PAFAH1B2-204",100.880870937483,-1.07183275535975,0.273726277893019,4.64051027823067e-05,0.000208297428684501,"Downregulated"
"4990","NOP58-206",13.26609377549,2.3368150324761,0.643894489650632,4.64759286825452e-05,0.000208573536456296,"Upregulated"
"4991","SGCE-281",18.3864389220926,-2.94546545594725,0.817312232105924,4.65339190948497e-05,0.000208791942338222,"Downregulated"
"4992","METTL26-202",1231.22750445553,1.00413962079533,0.255301347259052,4.71967159875782e-05,0.000211723409019596,"Upregulated"
"4993","PON3-211",35.2746764327434,-1.71101951289005,0.458481812661199,4.72713707089055e-05,0.000212015837303271,"Downregulated"
"4994","TMEM14A-201",986.24759174646,-0.586940151943652,0.145903237428512,4.72883640535796e-05,0.000212049584424481,"Downregulated"
"4995","BTG3-212",17.1506005842431,2.0838293068312,0.56934602166428,4.73301392084181e-05,0.000212194421908572,"Upregulated"
"4996","CTSL-252",11.5889100088963,-3.31816794333635,0.908734845822717,4.74162296314674e-05,0.000212495306457291,"Downregulated"
"4997","ZNF667-AS1-207",57.6067972578281,1.38422097583556,0.361569779898123,4.74070702605811e-05,0.000212495306457291,"Upregulated"
"4998","BTBD10-208",71.2223959661612,-1.24610924513709,0.321997088400831,4.74527725582328e-05,0.000212616524343551,"Downregulated"
"4999","ZCCHC17-202",15.4894608631917,-2.75813599539772,0.768604313567965,4.75538769010166e-05,0.000212941715521169,"Downregulated"
"5000","LINC00960-210",29.1286460579371,1.60838353634333,0.427506350995689,4.75468516863199e-05,0.000212941715521169,"Upregulated"
"5001","CLN8-AS1-202",260.542034754218,1.01391798267777,0.258105739724495,4.75377073685758e-05,0.000212941715521169,"Upregulated"
"5002","DBNDD1-203",13.1603862554226,2.87985390897047,0.814650129139124,4.7836033825256e-05,0.000214162363351216,"Upregulated"
"5003","TMEM54-207",18.1330490258258,2.18763382604506,0.600999228996441,4.82361653085949e-05,0.000215910590829637,"Upregulated"
"5004","TBC1D23-202",21.075747947076,-2.38606536447112,0.656165770434541,4.83916908055672e-05,0.000216563454016761,"Downregulated"
"5005","ENST00000698327",12.1607757983301,-3.14534196112314,0.858942053248865,4.85540547698232e-05,0.000217246653849235,"Downregulated"
"5006","PTMA-215",146.392315138314,1.30840114506148,0.340970930282488,4.86950186295499e-05,0.000217833848819445,"Upregulated"
"5007","ZNF655-203",29.2869264112467,-1.8108622417663,0.488573286908139,4.87282128072078e-05,0.000217938805193651,"Downregulated"
"5008","GPC4-201",6.56138072408359,-5.90922349327068,2.63627363623039,4.91202008591468e-05,0.000219648118618158,"Downregulated"
"5009","LINC03124-287",13.3530144801211,-2.98769663512503,0.826912002356315,4.92088039732909e-05,0.000220000390532617,"Downregulated"
"5010","THBD-201",23.353692911082,2.18222367342265,0.605265109029662,4.94931051120746e-05,0.000221227264646667,"Upregulated"
"5011","FXYD3-202",127.387994601123,-1.0600152918567,0.272456049895582,4.96083464951844e-05,0.000221698126404542,"Downregulated"
"5012","ZNF160-202",25.2826216296766,-2.1296550657654,0.592777827224262,4.96739586866008e-05,0.000221947053237777,"Downregulated"
"5013","PQBP1-223",128.617925143859,1.21375669035309,0.314712203675945,4.97300582681996e-05,0.000222153386167577,"Upregulated"
"5014","PLAAT3-209",9.68558532411786,3.15006560607586,0.887770798234514,4.97656911141034e-05,0.000222268226328128,"Upregulated"
"5015","ZFP36L1-202",355.971370768954,1.21062655519925,0.3132749428029,4.99964443059583e-05,0.00022325431182206,"Upregulated"
"5016","RPL15-212",228.280387843395,0.706053644243652,0.177012621964475,5.00432171675967e-05,0.000223418621461555,"Upregulated"
"5017","TIMM21-201",314.036241089805,-0.763311137171815,0.192083296792572,5.01689381113898e-05,0.000223935260128854,"Downregulated"
"5018","ENST00000743673",65.6106873193311,1.22313444132906,0.316775412661871,5.02446587115788e-05,0.000224228554640713,"Upregulated"
"5019","LBX2-AS1-203",12.972919649653,2.41377909342579,0.670286876503573,5.02775613030527e-05,0.00022433068496126,"Upregulated"
"5020","LY6E-202",2454.02051433209,0.637089881837651,0.15922659699707,5.03677989746094e-05,0.000224688543871993,"Upregulated"
"5021","ENST00000724329",6.49353514457904,-5.88925803257246,2.63258530306019,5.05597472661292e-05,0.00022549989649028,"Downregulated"
"5022","LRRC8D-DT-201",9.46680205296062,4.54976230193507,1.24421948917082,5.07582184971473e-05,0.000226294952224789,"Upregulated"
